key,en,de,zh_Hans_CN,ja,ko,zh_Hant_TW,fr,ru,pt_BR,es
"<!MissingKey:113:No matter how well you illuminate it, nothing. Disturbing.>","No matter how well you illuminate it, nothing. Disturbing.","Egal wie sehr ich drauf leuchte, sie wird nicht heller. Mysteriös.",不管你怎么去用光照它，还是看不清，很诡异。,安すぎる…。本物か？,"아무리 밝게 비춰봐도, 아무것도 없답니다. 거슬리기만 하네요.",不管你怎麼去用光照它都還是看不清，很詭異。,"Vous avez beau l'éclairer, en vain. C'est pour le moins troublant.",Сколько на него ни свети — он поглощает весь свет. Это немного пугает...,"Por mais que a gente ilumine, não acontece nada. Credo!",En honor a alguien que hacía yoga a oscuras.
"<!MissingKey:114:Who's a hungry boy? Who's a hungry boy? I'm a hungry boy, you are a dog.>","Who's a hungry boy? Who's a hungry boy? I'm a hungry boy, you are a dog.","Wer ist ein hungriger Junge? Na, wer ist ein hungriger Junge? Ich bin ein hungriger Junge, du bist ein Hund.",我越看越像一只小狗。,よォ～しよしよしよしよしよしよしよしよしッ！,배가 고프면 그릇도 씹어먹을 수 있답니다.,我越看越像一只小狗。,"Qui c'est qui a faim ? Qui c'est qui a faim ? Moi, évidemment, je ne parle pas au louveteau.","Кто хороший мальчик? Кто хороший мальчик? Хороший мальчик здесь я, а ты — просто щенок.","Quem é o menino com fome? Quem é o menino com fome? Eu sou o menino com fome, você é um cachorro.","¿Quién quiere comer? ¿Quién quiere comer? Yo, el perro acaba de comer."
<!MissingKey:115:Channel your inner deer.>,Channel your inner deer.,Finde deinen inneren Hirsch.,唤醒你心中的鹿。,キミの内なるシカと心を通わせるんだ。,내면의 사슴에 집중하세요.,喚醒你心中的鹿。,Retrouvez le cerf qui sommeille en vous.,Пробудите в себе оленя.,Canalize seu lado cervo.,Parece un personaje de cierta película traumática...
<!MissingKey:116:A special kind of skincare!>,A special kind of skincare!,Für die ganz besondere Hautpflege!,其实是一种比较特别的护肤品。,肌が硬くなる優れものだが、からだがあついかゆい。いったいボクどうな て,아주 특별한 피부 관리 상품입니다!,其實這是一種比較獨特的護膚品。,Un soin de la peau bien particulier !,Отличный выбор для ухода за чувствительной кожей!,Uma skincare especial.,"¡Sabe a piedras, es decir, a nada!"
"<!MissingKey:117:Don't worry, they are just like fire-breathing cats.>","Don't worry, they are just like fire-breathing cats.","Keine Sorge, es ist quasi ein feuerspeiendes Kätzchen.",别怕，他们就像小猫一样温顺，只是会喷火。,大丈夫、火を吐くニャンコみたいなモンだよ。,그냥 불뿜는 고양이 같은 거라고 생각하세요.,別怕，他們就像小貓一樣溫順，只是會噴火。,"Ne vous en faites pas, c'est comme des gros chats, qui crachent du feu.","Не волнуйтесь, он не страшнее огнедышащего пушистого котика.","Não se preocupe, é só um gatinho que cospe fogo.","Es como un gatito, pero que en vez de maullar escupe fuego."
"<!MissingKey:118:The wolverine is a true superhero! They are the largest weasels on earth! His claws are made of Keratin, which is usual for claws.>","The wolverine is a true superhero! They are the largest weasels on earth! His claws are made of Keratin, which is usual for claws.","Der Vielfraß, auch bekannt als Gierschlund, ist ein Raubtier aus der Familie der Marder. Seine mächtigen Klauen sind aus Keratin. Das ist normal für Klauen.",很多人以为是狼人的爪子，其实是大号黄鼠狼的。没想到角蛋白的爪子这么锋利。,クズリはね、真のスーパーヒーローなんだ！ 一番大きなイタチの仲間さ。別名はウルヴァリンっていうんだ。このクローにはそのツメを使ってるんだよ。,울버린은 진정한 수퍼히어로에요! 세상에서 가장 큰 족제비랍니다! 울버린의 발톱은 집게발에서 흔히 쓰이는 케라틴으로 이뤄져있답니다.,很多人以為是狼人的爪子，其實是超大隻黃鼠狼的爪子。沒想到角蛋白的爪子這麼鋒利。,"Le carcajou est digne d'un super-héros ! C'est la plus grande fouine sur terre ! Ses griffes sont faites de kératine, ce qui est en fait habituel pour les griffes.","Нет, это не когти оборотня. Это когти большой милой ласки. Когти ласок покрыты кератином, который делает их невероятно острыми.","O Wolverine é um verdadeiro super-herói! Ele é a maior doninha do planeta! Suas unhas são feitas de queratina, o que é comum para garras.","¡Las garras de un auténtico superhéroe! ¡Sacadas de las comadrejas más grandes de la Tierra! Están hechas de queratina, algo muy habitual en garras."
"<!MissingKey:119:It really is one of the worst things you could eat, ever. But it does not taste all that bad.>","It really is one of the worst things you could eat, ever. But it does not taste all that bad.","Es ist tatsächlich eine der am wenigstens essbaren Sachen überhaupt, aber dafür schmeckt es ganz ok.",没人知道尝起来什么味，试过的人都死了。,いかにも食べたらダメそうなキノコでしょ？でも味はそんなに悪くないんだよね。,"먹을 수 있는 것들 중 최악의 맛을 지녔지만, 사실 그렇게 못 먹을 정도는 아닙니다.",沒人知道嘗起來什麼味，試過的人都死了。,"C'est vraiment l'une des pires choses que vous puissiez manger. Mais en vrai, ce n'est pas si mauvais que ça.",Съесть его — самое худшее решение. Хотя на вкус он не так уж плох.,"É realmente uma das piores coisas que você poderia comer, mas o gosto nem é tão ruim assim.","Es una de las peores cosas que podrías comer, la verdad, pero el sabor está bastante bien."
<!MissingKey:120:He has a very big heart. Literally.>,He has a very big heart. Literally.,Er hat wortwörtlich ein sehr großes Herz.,不负责快递，自己想办法搬运哦。,ほんと心の大きなヤツだよ。文字通り。,말 그대로 아주 큰 마음씨를 지니고 있습니다.,不負責快遞，自己想辦法搬運哦。,Il a un très grand cœur. Littéralement.,У него очень большое сердце. Буквально большое.,Ele tem um coração gigante. Literalmente.,"Tiene un corazón enorme..., literalmente."
"<!MissingKey:121:I have no idea how much is in there, just shake it a bit I guess...>","I have no idea how much is in there, just shake it a bit I guess...","Keine Ahnung, ob da Gold drin ist.",我不知道里面有多少钱，摇晃几下看看……,おいそこのブタ野郎。テメエいくら貯め込んでやがんだァ…？ちょっとジャンプしてみろよ。,돈이 얼마나 들어있는지는 모르겠네요. 잠깐 흔들어볼까요?,我不知道裡面有多少錢，搖晃幾下看看好了……,"Je n'ai aucune idée de la quantité à l’intérieur, il suffit de secouer un peu, j'imagine…","Никому не известно, сколько в ней монет. Надо немного встряхнуть ее...","Não faço ideia de quanto tem aí, dê uma balançada...","No tengo ni idea de cuánto tiene dentro. Dale un meneo, a ver qué oyes..."
"<!MissingKey:122:If you want night to come earlier, maybe just try asking nicely?>","If you want night to come earlier, maybe just try asking nicely?","Wenn du willst, dass die Nacht früher kommt, frag doch einfach mal nett.",如果你想黑夜快点到来，向月亮祈祷吧。,つきの ちからって すげー！,"더 빨리 밤이 찾아왔으면 한다면, 정중하게 한 번 물어보시는 건 어떨까요?",如果你想黑夜快點到來，向月亮祈禱吧。,"Si vous voulez que la nuit arrive plus tôt, vous pouvez peut-être commencer par essayer de le demander gentiment.","Быть может, если хорошо попросить, ночь наступит раньше?","Se você quer que a noite chegue mais cedo, talvez tente pedir educadamente?","Si quieres que la noche llegue antes, prueba a pedirlo con educación."
<!MissingKey:123:Vampires just can't stand the smell.>,Vampires just can't stand the smell.,Vampire hassen diesen Trick.,吸血鬼受不了的味道。,このニオイ、吸血鬼からすればたまったモンじゃないだろうね。キミの友だちとしてもたまったモンじゃないよ。,뱀파이어는 근처에도 못 올 겁니다.,吸血鬼受不了的味道。,C'est surtout l'odeur que les vampires ne supportent pas.,Вампиры не выносят его запаха.,Os vampiros não suportam o cheiro.,Los vampiros no soportan el olor.
"<!MissingKey:124:Assuming this toad to be a bewitched nobleman is inherently classist. He might as well be a bewitched plumber, or just a toad.>","Assuming this toad to be a bewitched nobleman is inherently classist. He might as well be a bewitched plumber, or just a toad.","Nicht jeder Frosch kann ein Adelsmann sein, manche sind auch Klempner oder einfach nur Frösche.",也许是一个受诅咒的贵族，也许是个受诅咒的水管工，但也有可能就是个蟾蜍，亲之前想好哦。,このカエル、魔法をかけられた王族かも…なんて、あまりに階級差別だよね。魔法をかけられた配管工かもしれないし、ただのカエルかもしれないんだから。,"이 두꺼비를 마법에 걸린 대단한 사람으로 취급하는 건 차별적인 생각일 수도 있습니다. 마법에 걸린 배관공일 수도 있고, 그냥 두꺼비일 수도 있죠.",也許是一個受詛咒的貴族，也許是個受詛咒的水管工，但也有可能就是個蟾蜍，親之前想好哦。,Supposer que ce crapaud est un noble ensorcelé est intrinsèquement classiste. Il pourrait tout aussi bien être un plombier ou tout simplement un crapaud.,"Может быть, это проклятый дворянин, может быть, проклятый водопроводчик, а может и просто жаба. Так что трижды подумайте, прежде чем целовать ее!","Presumir que este sapo seja um príncipe enfeitiçado é bem elitista. Ele pode muito bem ser um encanador enfeitiçado, ou só um sapo mesmo.","Asumir que este sapo es un noble hechizado es clasista. Podría ser un electricista hechizado, o un sapo normal y corriente."
