key,en,de,zh_Hans_CN,ja,ko,zh_Hant_TW,fr,ru,pt_BR,es
<!MissingKey:107:$t[Start of battle:] For each... >,"$t[Start of battle:] For each... 
 $affected $magic-item$n_magic: Gain $p_mana $mana. 
 $affected $vampiric-item$n_vampiric: Gain $p_vampirism $vampirism. 
 $affected $holy-item$n_holy: Increase your healing \~by $p_healamp%. 
 $affected $dark-item$n_dark: Inflict a random debuff. $t[Every $cds:] Gain $p_buffs of every type of buff.","$t[Bei Kampfbeginn:] Für jeden... 
 $affected $magic-Gegenstand$n_magic: Erhalte $p_mana $mana. 
 $affected $vampiric-Gegenstand$n_vampiric: Erhalte $p_vampirism $vampirism. 
 $affected $holy-Gegenstand$n_holy: Deine Heileffekte sind $p_healamp% effektiver. 
 $affected $dark-Gegenstand$n_dark: Verursache einen zufälligen Debuff. $t[Alle $cds:] Erhalte $p_buffs Buff jeder Art.","$t[战斗开始时：]每有一个……
 $affected的$magic物品$n_magic：获得$p_mana点$mana。
 $affected的$vampiric物品$n_vampiric：获得$p_vampirism$vampirism。
 $affected的$holy物品$n_holy：恢复效果增强$p_healamp%。
 $affected的$dark物品$n_dark：向对手施加一个随机减益效果。
 $t[每$cds：]获得每种增益效果$p_buffs层。","$t[バトル開始時：]各アイテム1個につき以下の効果を得る
$affectedにある $magic アイテム$n_magic：$p_mana $mana を獲得する 
$affectedにある $vampiric アイテム$n_vampiric：$p_vampirism $vampirism を獲得する 
$affectedにある $holy アイテム$n_holy：自分の回復量 +$p_healamp% 
$affectedにある $dark アイテム$n_dark：1デバフを付与する $t[$cd秒毎：]バフを全種類$p_buffsずつ獲得する","$t[전투 시작 시:] $affected에 위치한 아이템마다...
$affected $magic 아이템$n_magic: $mana를 $p_mana 획득합니다.
$affected $vampiric 아이템$n_vampiric: $vampirism을 $p_vampirism 획득합니다.
$affected $holy 아이템$n_holy: 회복량이 $p_healamp% 증가합니다.
$affected $dark 아이템$n_dark: 무작위 디버프를 부여합니다.
$t[$cd초마다:] 모든 유형의 버프를 $p_buffs 획득합니다.","$t[戰鬥開始時：]每有一個……
 $affected的$magic物品$n_magic：獲得$p_mana點$mana。
 $affected的$vampiric物品$n_vampiric：獲得$p_vampirism$vampirism。
 $affected的$holy物品$n_holy：恢復效果增強$p_healamp%。
 $affected的$dark物品$n_dark：向對手施加一個隨機減益效果。
 $t[每$cd秒：]獲得每種增益效果$p_buffs層。","$t[Au début du combat :] pour chaque… 
 Objet $magic $affected$n_magic : gagnez $p_mana $mana. 
 Objet $vampiric $affected$n_vampiric : gagnez $p_vampirism $vampirism. 
 Objet $holy $affected$n_holy : augmentez votre guérison de $p_healamp %. 
 Objet $dark $affected$n_dark : infligez un malus aléatoire. $t[Toutes les $cd s :] gagnez $p_buffs de chaque type de bonus.","$t[Начало боя:] за каждый... 
 $affected $magic предмет$n_magic: добавляет $p_mana $mana. 
 $affected $vampiric предмет$n_vampiric: добавляет $p_vampirism $vampirism. 
 $affected $holy предмет$n_holy: усиливает эффекты исцеления героя на $p_healamp%. 
 $affected $dark предмет$n_dark: накладывает на противника случайный отрицательный эффект. $t[Раз в $cd сек.:] добавляет $p_buffs ед. эффекта к каждому типу усиления.","$t[Início da batalha:] Por cada... 
 Item-$magic$n_magic $affected: Ganha $p_mana $mana. 
 Item-$vampiric$n_vampiric $affected: Ganha $p_vampirism $vampirism. 
 Item-$holy$n_holy $affected: Aumenta a sua cura em $p_healamp%. 
 Item-$dark$n_dark $affected: Inflige um debuff aleatório. $t[A cada $cd s:] Ganha $p_buffs buff de cada tipo.","$t[Al comienzo de la batalla:] Por cada... 
 $affected Objeto $magic $n_magic: Obtiene $p_mana $mana. 
 $affected Objeto $vampiric $n_vampiric: Obtiene $p_vampirism $vampirism. 
 $affected Objeto $holy $n_holy: Aumenta la curación en un $p_healamp %. 
 $affected Objeto $dark $n_dark: Inflige una desventaja al azar. $t[Cada $cd s:] Obtiene $p_buffs de cada tipo de ventaja."
"<!MissingKey:108:$t[Start of battle:] Gain $p2 $lucky, $p3 $regen, $p4 $mana and $p5 $heat. $t[$affected Dragon attacks:] Heal for $p1. >","$t[Start of battle:] Gain $p2 $lucky, $p3 $regen, $p4 $mana and $p5 $heat. $t[$affected Dragon attacks:] Heal for $p1. 

 $affected Dragon eggs hatch after $h[1] round. 

 Additional dragon eggs are offered in the shop. ","$t[Kampfbeginn:] Erhalte $p2 $lucky, $p3 $regen, $p4 $mana und $p5 $heat. $t[$affected Drache greift an:] Heile um $p1. 

 $affected Dracheneier schlüpfen in $h[einer] Runde. 

 Zusätzliche Dracheneier werden im Laden angeboten. ","$t[战斗开始时：]获得$p2点$lucky，$p3层$regen，$p4点$mana，还有$p5层$heat。$t[$affected的龙攻击时：]恢复$p1点生命值。

 $affected的龙蛋只需$h[1]回合即可孵化。
商店会出售更多的龙蛋。","$t[バトル開始時：]$p2 $lucky と$p3 $regen と$p4 $mana と$p5 $heat を獲得する $t[$affectedにあるドラゴン攻撃時：]体力を$p1回復する 

 $affectedにあるドラゴンエッグは$h[1]ラウンド後にふ化する 

 追加のドラゴンエッグがショップで売られるようになる","$t[전투 시작 시:] $lucky을 $p2, $regen을 $p3, $mana를 $p4, $heat를 $p5 획득합니다. $t[$affected에 위치한 용이 공격 시:] 체력을 $p1 회복합니다.

$affected에 위치한 용의 알은 $h[1] 라운드 경과 시 부화합니다.

용의 알이 상점에 추가로 등장합니다.","$t[戰鬥開始時：]獲得$p2點$lucky，$p3層$regen，$p4點$mana，還有$p5層$heat。$t[$affected的龍攻擊時：]恢復$p1點生命值。

 $affected的龍蛋只需$h[1]回合即可孵化。
商店會出售更多的龍蛋。","$t[Au début du combat :] gagnez $p2 $lucky, $p3 $regen, $p4 $mana et $p5 $heat. $t[Le dragon $affected attaque :] guérissez de $p1. 

 Les œufs de dragon $affected éclosent après $h[1] tour. 

 Des œufs de dragon supplémentaires sont disponibles dans la boutique.","$t[Начало боя:] добавляет $p2 $lucky, $p3 $regen, $p4 $mana и $p5 $heat. $t[При атаке $affected дракона:] восстанавливает $p1 ед. здоровья. 

 $affected яйца дракона вылупятся за $h[1] раунд. 

 Яйца дракона будут продаваться в магазине.","$t[Início da batalha:] Ganha $p2 $lucky, $p3 $regen, $p4 $mana e $p5 $heat. $t[Ataques de Dragão $affected:] Restaura $p1 de vida. 

 Ovos de Dragão $affected se chocam após $h[1] rodada. 

 Ovos de Dragão adicionais são disponibilizados na loja.","$t[Al comienzo de la batalla:] Obtiene $p2 $lucky, $p3 $regen, $p4 $mana y $p5 $heat. $t[Tras atacar el Dragón $affected:] Recupera $p1 PS. 

 Los huevos de dragón $affected eclosionan tras $h[1] ronda. 

 En la tienda se venden otros huevos de dragón."
<!MissingKey:109:$t[On hit:] $chance% chance to gain $h[1] $spikes.>,$t[On hit:] $chance% chance to gain $h[1] $spikes.,"$t[Bei Treffer:] $chance% Chance, $h[1] $spikes zu erhalten.",$t[击中对手时：]$chance%的几率获得$h[1]层$spikes。,$t[ヒット時：]$chance%の確率で$h[1] $spikes を獲得する,$t[적중 시:] $chance%의 확률로 $spikes를 $h[1] 획득합니다.,$t[命中對手時：]有$chance%的機率獲得$h[1]層$spikes。,$t[Par coup :] $chance % de chance de gagner $h[1] $spikes.,$t[При попадании:] $chance% шанс добавить $h[1] $spikes.,$t[Ao acertar:] $chance% de chance de ganhar $h[1] $spikes.,$t[Al golpear:] $chance % de probabilidad de obtener $h[1] $spikes.
<!MissingKey:110:$t[Start of battle:] Gain $p1 $mana. $t[On hit:] Use $p2 $mana to gain $block $bl and a random other buff.>,$t[Start of battle:] Gain $p1 $mana. $t[On hit:] Use $p2 $mana to gain $block $bl and a random other buff.,"$t[Kampfbeginn:] Erhalte $p1 $mana. $t[Bei Treffer:] Nutze $p2 $mana, um $block $bl und einen zufälligen anderen Buff zu erhalten.",$t[战斗开始时：]获得$p1点$mana。$t[击中对手时：]消耗$p2点$mana来获得$block点$bl，并获得一个另外的随机增益效果。,$t[バトル開始時：]$p1 $mana を獲得する $t[ヒット時：]$p2 $mana を消費して、$block $bl と $mana 以外の1バフを獲得する,$t[전투 시작 시:] $mana를 $p1 획득합니다. $t[적중 시:] $mana를 $p2 사용해 $bl를 $block 얻고 다른 무작위 버프를 획득합니다.,$t[戰鬥開始時：]獲得$p1點$mana。$t[命中對手時：]消耗$p2點$mana來獲得$block點$bl，並獲得一個另外的隨機增益效果。,$t[Au début du combat :] gagnez $p1 $mana. $t[Par coup :] utilisez $p2 $mana pour gagner $block $bl et un autre bonus aléatoire.,"$t[Начало боя:] добавляет $p1 $mana. $t[При попадании:] использует $p2 $mana, чтобы добавить $block $bl и еще одно случайное усиление.",$t[Início da batalha:] Ganhe $p1 $mana. $t[Ao acertar:] Gasta $p2 $mana para ganhar $block $bl e mais um buff aleatório.,$t[Al comienzo de la batalla:] Obtiene $p1 $mana. $t[Al golpear:] Usa $p2 $mana para obtener $block $bl y otra ventaja al azar.
<!MissingKey:111:Dark Lantern>,Dark Lantern,Dunkle Laterne,黯淡提灯,闇のランタン,어둠의 랜턴,黯淡提燈,Lanterne sombre,Темный фонарь,Lampião Sombrio,Linterna oscura
<!MissingKey:112:Shielded>,Shielded,Abschirmung,护盾加强,庇護,보호,護盾加強,Bouclier levé,Под защитой,Blindado,Protegido
<!MissingKey:113:Sapphire Egg>,Sapphire Egg,Saphirei,蓝宝石龙蛋,サファイアエッグ,사파이어 알,藍寶石龍蛋,Œuf saphir,Сапфировое яйцо,Ovo de Safira,Huevo zafiro
<!MissingKey:114:Thornburst>,Thornburst,Dornenknall,尖刺爆发,爆ぜる荊棘,가시 폭발,尖刺爆發,Explosion d'épines,Буйство шипов,Rajada dos Espinhos,Ráfaga espinosa
<!MissingKey:115:Bags appear more often in the shop and have +$p_sales% chance to be on sale. >,"Bags appear more often in the shop and have +$p_sales% chance to be on sale. 

 $affected items trigger $p_speed% faster for each free $affected2 slot.","Taschen werden häufiger angeboten und haben +$p_sales% Chance im Angebot zu sein. 

 $affected Gegenstände aktivieren $p_speed% schneller pro freiem $affected2 Feld.","背包类物品在商店内出现的可能性变大，且打折几率+$p_sales%。

每有一个空的$affected2槽位，$affected的物品激活快$p_speed%。","バッグがショップに出現する頻度が上がり、バッグのセール発生確率 +$p_sales% 

$affected2にある空きスロット1個につき、$affectedにあるアイテムの使用速度が$p_speed%上がる","가방에 상점에 더 자주 등장하고 할인될 확률이 $p_sales% 증가합니다.

빈 $affected2 슬롯 하나마다 $affected에 위치한 아이템이 $p_speed% 빠르게 발동합니다.","背包類物品在商店內出現的可能性變大，且打折幾率+$p_sales%。

每有一個空的$affected2槽位，$affected的物品啟動快$p_speed%。","Les sacs apparaissent plus souvent dans la boutique et ont +$p_sales % de chances d'être en promotion. 

 Les objets $affected se déclenchent $p_speed % plus vite pour chaque emplacement $affected2 libre.","Сумки чаще появляются на полках магазина. Шанс, что сумка появится со скидкой +$p_sales%. 

 $affected предметы срабатывают на $p_speed% чаще за каждый свободный $affected2 слот.","Bolsas aparecem com mais frequência na loja e têm +$p_sales% de chance de estarem em promoção. 

 itens $affected ativam $p_speed% mais rápido para cada espaço livre $affected2.","Las bolsas aparecen con más frecuencia en la tienda y tienen un $p_sales % más de probabilidad de estar en oferta. 

 Los objetos $affected se activan un $p_speed % más rápido por cada espacios $affected2 libres."
<!MissingKey:116:$t[Start of battle:] Gain $p1 $lucky. >,"$t[Start of battle:] Gain $p1 $lucky. 

 Hatches after $p2 rounds in your backpack.","$t[Kampfbeginn:] Erhalte $p1 $lucky. 

 Schlüpft nach $p2 Runden im Rucksack.","$t[战斗开始时：]获得$p1点$lucky。

在你的背包中$p2回合后孵化。","$t[バトル開始時：]$p1 $lucky を獲得する 

 バックパックに入れておくと$p2ラウンド後にふ化する","$t[전투 시작 시:] $lucky을 $p1 획득합니다.

배낭 안에서 $p2 라운드 경과 시 부화합니다.","$t[戰鬥開始時：]獲得$p1點$lucky。

在你的背包中$p2回合後孵化。","$t[Au début du combat :] gagnez $p1 $lucky. 

 Éclot après $p2 tours dans votre sac à dos.","$t[Начало боя:] добавляет $p1 $lucky. 

 Вылупляется после $p2 раундов в рюкзаке.","$t[Início da batalha:] Ganha $p1 $lucky. 

 Choca-se após $p2 rodadas na sua mochila.","$t[Al comienzo de la batalla:] Obtiene $p1 $lucky. 

 Eclosiona tras $p2 rondas en la mochila."
<!MissingKey:117:Just Stats>,Just Stats,Höhere Attribute,纯粹加成,ちょっと力を！,깡스탯,純粹加成,Juste des statistiques,Залог победы,Apenas Atributos,Sólo estadísticas
<!MissingKey:118:$t[Item crafted:] Generate a $h[Flame]. >,"$t[Item crafted:] Generate a $h[Flame]. 

 For each $affected $h[crafted] item, the \~$affected2 $h[Weapons] deal +$p1 damage and use -$p2% stamina.","$t[Gegenstand hergestellt:] Erzeuge eine $h[Flamme]. 

 Für jeden $affected $h[hergestellen] Gegenstand verursachen die $affected2 $h[Waffen] +$p1 Schaden und verbrauchen $p2% weniger Ausdauer.","$t[打造物品时：]生成一团$h[火焰]。

每有一个$affected的$h[打造]物品，$affected2的$h[武器]伤害+$p1且耐力消耗减少$p2%。","$t[アイテムのクラフト時：]$h[フレイム]1個を生成する 

 $affectedにある$h[クラフト]アイテム1個につき、$affected2にある$h[武器]の与ダメージ +$p1、スタミナ消費値 -$p2%","$t[아이템 제작 시:] $h[불꽃]을 생성합니다.

$affected에 위치한 $h[제작된] 아이템마다, $affected2에 위치한 $h[무기]의 피해량이 $p1 증가하고 스태미나를 $p2% 적게 사용합니다.","$t[打造物品時：]生成一團$h[火焰]。

每有一個$affected的$h[打造]物品，$affected2的$h[武器]傷害+$p1且耐力消耗減少$p2%。","$t[Objet fabriqué :] générez une $h[Flamme]. 

 Pour chaque objet $h[Fabriqué] $affected, les $h[Armes] $affected2 infligent +$p1 de dégâts et utilisent $p2 % d'endurance en moins.","$t[При создании предмета:] создает $h[пламя]. 

 За каждый $affected $h[созданный] предмет, $affected2 $h[оружие] наносит +$p1 ед. урона и расходует -$p2% энергии.","$t[Item fabricado:] Gera uma $h[Chama]. 

 Para cada item $h[fabricado] $affected, as $h[Armas] $affected2 causam +$p1 de dano e gastam -$p2% de vigor.","$t[Al fabricar un objeto:] Crea una $h[Llama]. 

 Por cada objeto $h[fabricado] $affected, las $h[Armas] $affected2 infligen $p1 más de daño y gastan un $p2 % menos de resistencia."
<!MissingKey:119:$t[Game started:] Replace this with random starting bags and items.>,$t[Game started:] Replace this with random starting bags and items.,$t[Spiel beginnt:] Ersetze dies mit einer zufälligen Starttasche und Gegenständen.,$t[游戏开始时：]变成一个随机背包（或袋子），获得随机起始物品。,$t[ゲーム開始時：]ランダムな初期バッグとアイテムに置き換わる,$t[게임 시작 시:] 무작위 시작 가방과 아이템으로 교체됩니다.,$t[遊戲開始時：] 變成一個隨機背包（或袋子），獲得隨機起始物品。,$t[Au début du jeu :] remplacez ceci par des sacs et des objets de départ aléatoires.,$t[Начало игры:] заменяется на случайные начальные сумки и предметы.,$t[Ao iniciar a partida:] Este saco é substituído por bolsas e itens iniciais aleatórios.,$t[Al empezar la partida:] La sustituye con bolsas y objetos al azar.
"<!MissingKey:120:$t[Card revealed:] Gain $p_regen $regen. If the card is at position $p_pos or higher in the chain, also gain $p_mana $mana.>","$t[Card revealed:] Gain $p_regen $regen. If the card is at position $p_pos or higher in the chain, also gain $p_mana $mana.","$t[Karte aufgedeckt:] Erhalte $p_regen $regen. Wenn die Karte an Position $p_pos oder höher ist, erhalte zusätzlich $p_mana $mana.",$t[卡牌被翻开：]获得$p_regen层$regen。如果卡牌在卡链中的位置处于$p_pos或者更高，还会获得$p_mana点$mana。,$t[カードをめくる毎：]$p_regen $regen を獲得する。カードが$p_pos番目以降の場合、$p_mana $mana も獲得する,"$t[카드 공개 시:] $regen을 $p_regen 획득합니다. 연결된 카드 중 이 카드가 $p_pos 이상에 위치할 시, $mana를 $p_mana 획득합니다.",$t[卡牌被翻開：]獲得$p_regen層$regen。如果卡牌在卡鏈中的位置處於$p_pos或者更高，還會獲得$p_mana點$mana。,"$t[En tirant une carte :] gagnez $p_regen $regen. Si la carte est en position $p_pos ou plus dans la chaîne, gagnez également $p_mana $mana.","$t[При раскрытии:] добавляет $p_regen $regen. Если карта в цепочке находится на $p_pos позиции или выше, также добавляет $p_mana $mana.","$t[Carta revelada:] Ganha $p_regen $regen. Se a carta estiver na posição $p_pos ou acima na cadeia, ganha também $p_mana $mana.","$t[Carta revelada:] Obtiene $p_regen $regen. Si la carta es de una posición $p_pos o superior en la secuencia, obtiene además $p_mana $mana."
