key,en,de,zh_Hans_CN,ja,ko,zh_Hant_TW,fr,ru,pt_BR,es
"<!MissingKey:97:$t[$regen gained:] Gain $p_maxhealth maximum health. $t[$affected item activates:] $chance% chance to gain $p_regen $regen, $chance2% if the item is $holy.>","$t[$regen gained:] Gain $p_maxhealth maximum health. $t[$affected item activates:] $chance% chance to gain $p_regen $regen, $chance2% if the item is $holy.","$t[$regen erhalten:] \~Erhalte $p_maxhealth Maximalleben. $t[$affected Gegenstand aktiviert:] \~$chance% Chance, $p_regen $regen zu erhalten, \~$chance2% bei $holy-Gegenständen.",$t[获得$regen时：]获得$p_maxhealth点最大生命值。$t[$affected的物品触发时：]有$chance%的几率获得$p_regen层$regen，如果触发的物品是$holy物品，则几率为$chance2%。,$t[$regen 獲得毎：]体力最大値が$p_maxhealth増える$t[$affectedにあるアイテム発動時：]$chance%の確率で$p_regen $regen を獲得する。そのアイテムが $holy の場合、$chance2%,"$t[$regen 획득 시:] 최대 체력을 $p_maxhealth 획득합니다. $t[$affected에 위치한 아이템 발동 시:] $chance%의 확률로 $regen을 $p_regen 획득하고, 그 아이템이 $holy 아이템이었다면 $chance2%로 획득합니다.",$t[獲得$regen時：]獲得$p_maxhealth點最大生命值。$t[$affected的物品觸發時：]有$chance%的機率獲得$p_regen層$regen，如果觸發的物品是$holy物品，則機率為$chance2%。,"$t[En gagnant $regen :] gagnez $p_maxhealth de PV max. $t[En activant un objet $affected :] $chance % de chance de gagner $p_regen $regen, $chance2 % si l'objet est $holy.","$t[При получении $regen:] добавляет $p_maxhealth макс. здоровья. $t[При срабатывании $affected предмета:] $chance% шанс получить $p_regen $regen, или $chance2%, если предмет типа $holy.","$t[$regen ganha:] Ganha $p_maxhealth de vida máxima. $t[Item $affected ativado:] $chance% de chance de ganhar $p_regen $regen, $chance2% do item é $holy.","$t[$regen obtenida:] Obtiene $p_maxhealth PS máx. $t[Al activar $affected objetos:] $chance % de probabilidad de obtener $p_regen $regen, $chance2 % si el objeto es $holy."
<!MissingKey:98:Your deal less $melee-damage.>,Your deal less $melee-damage.,Du verursachst weniger $melee-Schaden.,你的$melee伤害减小。,与える $melee ダメージが減少する,가하는 $melee 피해가 감소합니다.,你的$melee傷害減小。,Tous les dégâts infligés $melee sont réduits.,Ваш $melee-урон снижается.,Seu dano $melee causado é reduzido.,Tu daño $melee infligido se reduce.
<!MissingKey:99:$t[$p_buffs buffs gained:] Advance the cooldown of the $affected item by $p2s and gain a random buff (up to $p_max times).>,$t[$p_buffs buffs gained:] Advance the cooldown of the $affected item by $p2s and gain a random buff (up to $p_max times).,$t[$p_buffs Buffs erzeugt:] Setze die Abklingzeit des $affected Gegenstandes \~$p2s nach vorn und erhalte einen zufälligen Buff (bis zu $p_max mal).,$t[获得$p_buffs层增益效果时：]推进$affected的物品$p2s的冷却进度，并获得一个随机的增益效果（最多$p_max次）。,$t[$p_buffsバフ獲得毎：]$affectedにあるアイテムのクールダウンを$p2秒進め、1バフを獲得する（最大$p_max回まで）,"$m[버프를 $p_buffs개 획득 시:] $affected에 위치한 아이템의 재사용 대기 시간을 $p2초 앞당기고, 무작위 버프를 1개 획득합니다 (최대 $p_max번).",$t[獲得$p_buffs層增益效果時：]推進$affected的物品$p2s的冷卻進度，並獲得一個隨機的增益效果（最多$p_max次）。,$t[En gagnant $p_buffs bonus :] réduisez le temps de recharge de l'objet $affected de $p2 s et gagnez un bonus aléatoire (jusqu'à $p_max fois).,$t[При получении $p_buffs усилений:] сокращает время перезарядки $affected предметов на $p2 сек. и добавляет случайное усиление (не более $p_max раз).,$t[$p_buffs buffs ganhos:] Acelera a recarga do item $affected em $p2 s e ganha um buff aleatório (até $p_max vezes).,$t[Al obtener $p_buffs ventajas:] Avanza la recarga del $affected objeto en $p2 s y obtiene una ventaja al azar (hasta $p_max veces).
<!MissingKey:100:Bag of Giving>,Bag of Giving,Beutel des Gebens,给予之袋,施し袋,아낌없이 주는 가방,給予之袋,Sac de don,Сумка щедрости,Bolsa da Generosidade,Bolsa de generosidad
HINT_Achievements,Achievements are disabled in these modes.,Errungenschaften sind in diesen Modi deaktiviert.,在这些模式中，成就被锁定。,このモードでは実績は無効だよ。,해당 모드에서는 도전과제를 달성할 수 없습니다!,在這些模式中，成就被鎖定。,Les succès sont désactivés dans ces modes.,Достижения в этих режимах отключены.,Conquistas estão desativadas nesses modos.,Los logros están desactivados en estos modos.
<!MissingKey:102:$t[Capturing:] Gain $block $bl. $t[Eliminated:] Reduce damage taken by $p_dam% for $p2s.>,$t[Capturing:] Gain $block $bl. $t[Eliminated:] Reduce damage taken by $p_dam% for $p2s.,$t[Schlägt:] Erhalte $block $bl. $t[Wird eliminiert:]\~ Reduziere den genommenen Schaden für $p2s um $p_dam%.,$t[吃掉其他棋子时：]获得$block点$bl。$t[被吃掉时：]减少$p_dam%获得的伤害，持续$p2s。,$t[取る時：]$block $bl を獲得する $t[取られる時：]$p2秒間、受けるダメージが$p_dam%減る,$t[포획 시:] $bl를 $block 획득합니다. $t[제거될 시:] $p2초 동안 받는 피해가 $p_dam% 감소합니다.,$t[吃掉其他棋子時：]獲得$block點$bl。$t[被吃掉時：]減少$p_dam%獲得的傷害，持續$p2s。,$t[À la capture :] gagnez $block $bl. $t[À l'élimination :] réduisez les dégâts subis à hauteur de $p_dam % pendant $p2 s.,$t[При захвате:] добавляет $block $bl. $t[При уничтожении:] снижает получение урона на $p_dam% на $p2 сек.,$t[Ao capturar:] Ganha $block $bl. $t[Eliminado:] Reduz o dano sofrido em $p_dam% por $p2 s.,$t[Al capturar:] obtienes $block $bl. $t[Al ser eliminado:] reduces el daño recibido un $p_dam % durante $p2 s.
<!MissingKey:103:$t[Before miss:] Use $p_heatt $heat to hit instead and deal +$p_missdam damage. $t[On hit:] Destroy $p_blockremoval $bl for each \~$affected free slot or $fire-item. >,$t[Before miss:] Use $p_heatt $heat to hit instead and deal +$p_missdam damage. $t[On hit:] Destroy $p_blockremoval $bl for each \~$affected free slot or $fire-item. ,"$t[Vor verfehltem Angriff:] Nutze $p_heatt $heat, um sicher zu treffen und verursache +$p_missdam Schaden. $t[Bei Treffer:] Zerstöre $p_blockremoval $bl pro \~$affected freiem Feld oder $fire-Gegenstand.",$t[攻击落空时：]消耗$p_heatt点$heat，改为命中，造成的伤害+$p_missdam。$t[击中对手：]每有一个$affected的的空槽位或$fire物品，摧毁对手$p_blockremoval点$bl。,$t[ミス直前：]$p_heatt $heat を消費して、攻撃をヒットさせた上で与ダメージ +$p_missdam $t[ヒット時：]$affectedにある空きスロットまたは $fire アイテム1個につき$p_blockremoval $bl を破壊する,"$t[빗나가기 전:] $heat를 $p_heatt 사용해 공격이 빗나가지 않고, 피해량이 $p_missdam 증가하게 합니다. $t[적중 시:] $affected에 위치한 빈 슬롯이나 $fire 아이템 하나마다, $bl를 $p_blockremoval 파괴합니다.",$t[攻擊落空時：]消耗$p_heatt點$heat，改為命中，造成的傷害+$p_missdam。$t[擊中對手：]每有一個$affected的的空槽位或$fire物品，摧毀對手$p_blockremoval點$bl。,$t[Avant de manquer :] utilisez $p_heatt $heat pour réussir le coup et infliger +$p_missdam de dégâts. $t[Par coup :] détruisez $p_blockremoval $bl pour chaque objet $fire ou emplacement libre $affected.,"$t[Перед промахом:] использует $p_heatt $heat, чтобы атаковать противника и нанести +$p_missdam ед. урона. $t[При попадании:] разрушает $p_blockremoval $bl за каждый пустой $affected слот или $fire-предмет.",$t[Antes de errar:] Usa $p_heatt $heat para acertar e causar +$p_missdam de dano. $t[Ao acertar:] Destrói $p_blockremoval $bl por cada espaço vazio $affected ou item-$fire.,$t[Antes de fallar:] Pasa a usar $p_heatt $heat para golpear e inflige $p_missdam más de daño. $t[Al golpear:] Destruye $p_blockremoval $bl por cada $affected espacio libre u objeto de $fire.
,,,,,,,,,,
HELLO4,What a wonderful day to buy new things!,Was für ein wundervoller Tag zum Einkaufen!,今天特别适合购物！,新しいものを買うのにうってつけの日だね！,새로운 아이템을 사기 딱 좋은 날이네요!,今天特別適合購物！,Quelle journée idéale pour faire quelques achats !,Какой чудесный день для покупок!,Que dia maravilhoso para comprar coisas novas!,¡Qué día tan genial para comprar cosas nuevas!
HINT_SwitchModeStorage,Your storage will be cleared.,Das Lager wird geleert.,你的储物空间将被清空。 ,"保管ボックスの中身は
なくなるよ。",창고는 비워지게 됩니다.,你的儲物空間將被清空。 ,Votre réserve sera vidé.,Ящик будет очищен.,Seu depósito será esvaziado.,Se vaciará tu almacenamiento.
"<!MissingKey:107:Buy one, pay two and you will get one for free!>","Buy one, pay two and you will get one for free!","Kauf eins, bezahl zwei und du bekommst noch eins gratis oben drauf (ohne Versandkosten sogar)!",买一个，付两个的钱，你就能免费得到一个！,1個買って、2個分支払ったら、1個は無料で手に入るぞ！,"하나를 사고, 두 개 값을 지불하면 하나를 무료로 받을 수 있습니다!",買一個，付兩個的錢，你就能免費得到一個！,"Achetez-en un, payez-en deux et vous en obtiendrez un gratuitement !","Купи один, заплати за два - и один получишь бесплатно!",Compre um e pague dois pra levar um de graça!,"¡Compra uno, paga dos y recibirás uno gratis!"
HELLO3,"I bring the items, you bring the $h[money]!","Ich bring die Sachen, du bringst das $h[Geld]!",我这里不会缺货，你记得带$h[钱]就行！,ボクがアイテムを持ってきて、キミは$h[お金]を持ってくるってわけさ！,"제가 아이템을, 당신이 $h[돈]을 내면 됩니다!",我這裡不會缺貨，你記得帶$h[錢]就行！,"Je m'occupe de la marchandise, vous vous occupez de l'$h[Argent] !","С меня товары, а с вас — $h[деньги]!","Eu trago os itens, você traz o $h[dinheiro]!","¡Yo traigo los objetos, tú traes el $h[dinero]!"
<!MissingKey:109:$t[Capturing:] Cleanse $p_cleanse debuffs. $t[Eliminated:] Increase healing by $p_healamp%.>,$t[Capturing:] Cleanse $p_cleanse debuffs. $t[Eliminated:] Increase healing by $p_healamp%.,$t[Schlägt:] Entferne $p_cleanse Debuffs. $t[Wird eliminiert:] Erhöhe Heilung um $p_healamp%.,$t[吃掉其他棋子时：]净化$p_cleanse层减益效果。$t[被吃掉时：]生命恢复效果增加$p_healamp%。,$t[取る時：]$p_cleanseデバフを解除する $t[取られる時：]自分の回復量 +$p_healamp%,$t[포획 시:] 디버프를 $p_cleanse개 정화합니다. $t[제거될 시:] 회복량이 $p_healamp% 증가합니다.,$t[吃掉其他棋子時：]淨化$p_cleanse層減益效果。$t[被吃掉時：]生命恢復效果增加$p_healamp%。,$t[À la capture :] purgez $p_cleanse malus. $t[À l'élimination :] augmentez la guérison à hauteur de $p_healamp %.,$t[При захвате:] снимает до $p_cleanse негативных эффектов. $t[При уничтожении:] повышает восстановление здоровья на $p_healamp%.,$t[Ao capturar:] Purifica $p_cleanse debuffs. $t[Eliminado:] Aumenta a cura em $p_healamp%.,$t[Al capturar:] purgas $p_cleanse desventajas. $t[Al ser eliminado:] incrementas la curación un $p_healamp %.
HELLO2,"Come in, my shop is always open!","Komm rein, hier ist immer offen!",欢迎光临，我的大门永远为你敞开！,おいで。ウチの店はいつでも開いてるよ！,"어서 오세요, 저희 매장은 항상 열려있답니다!",歡迎光臨，我的大門永遠為你敞開！,"Venez donc, ma boutique est toujours ouverte !","Заходите в любое время, мой магазин всегда открыт!","Entre, minha loja está sempre aberta!","¡Pasa, mi tienda siempre está abierta!"
"<!MissingKey:111:$t[Capturing:] Steal $h[1] buff. \~ If this is the first time, steal $p_buffs buffs instead. $t[Eliminated:] $stun[Stun] your opponent \~for $p2s.>","$t[Capturing:] Steal $h[1] buff. \~ If this is the first time, steal $p_buffs buffs instead. $t[Eliminated:] $stun[Stun] your opponent \~for $p2s.",$t[Schlägt:] Stehle $h[1] Buff. \~ Beim ersten Mal stehle stattdessen \~$p_buffs Buffs. $t[Wird eliminiert:]\~ Löse $p2s lang $stun[Benommenheit] aus.,$t[吃掉其他棋子时：]偷取$h[1]层增益效果。如果是第一次触发，则偷取$p_buffs层增益效果。$t[被吃掉时：] $stun[眩晕]对手，持续$p2s。,$t[取る時：]$h[1]バフを奪う。初めて駒を取る場合、代わりに$p_buffsバフを奪う $t[取られる時：]$p2秒間、相手を$stun[スタン]させる,"$t[포획 시:] 버프를 $h[1]개 빼앗습니다. \~ 처음으로 뺏는 거라면, 그 대신 버프를 $p_buffs개 빼앗습니다. $t[제거될 시:] 상대를 $p2초 동안 $stun[기절]시킵니다.",$t[吃掉其他棋子時：]偷取$h[1]層增益效果。如果是第一次觸發，則偷取$p_buffs層增益效果。$t[被吃掉時：] $stun[眩暈]對手，持續$p2s。,"$t[À la capture :] volez $h[1] bonus. Si c'est la première fois, volez $p_buffs bonus à la place. $t[À l'élimination :] $stun[Étourdissez] votre adversaire pendant $p2 s.","$t[При захвате:] крадет $h[1] усиление. В первый раз, вместо этого крадет до $p_buffs усилений. $t[При уничтожении:] $stun[оглушает] противника на $p2 сек.","$t[Ao capturar:] Rouba $h[1] buff. Se for a primeira vez, rouba $p_buffs buffs. $t[Eliminado:] $stun[Atordoa] o oponente por $p2 s.","$t[Al capturar:] robas $h[1] ventaja. Si es la primera vez, robas $p_buffs ventajas en su lugar. $t[Al ser eliminado:] $stun[aturdes] a tu rival durante $p2 s."
BUTTON_BuffLabels,Buff/Debuff Labels,Buff/Debuff Texte,增益效果/减益效果标签,バフ/デバフのラベル,버프/디버프 라벨,增益效果/減益效果標籤,Étiquettes de bonus/malus,Значки усиления/негативного эффекта,Rótulos de Buff/Debuff,Etiquetas de ventajas/desventajas
"<!MissingKey:113:He did his best to imitate crust, but he's no bread at the end of the day.>","He did his best to imitate crust, but he's no bread at the end of the day.","Er tut sein bestes, eine Kruste zu imitieren, aber am Ende des Tages ist er halt kein Brot.",他已经尽力模仿面包皮，但说到底他终究不是面包。,パンの耳に擬態するのが上手いだけで、パンではないよ。,"크러스트를 모방하기 위해 최선을 다했지만, 결국 빵은 될 수 없었습니다.",他已經盡力模仿麵包皮，但說到底他終究不是麵包。,"Il a fait de son mieux pour imiter la croûte, mais croyez-moi, ce n'est pas du pain.","Он изо всех сил старался прожариться до корочки, но полноценным хлебом так и не стал.","Ele fez o melhor que pôde para imitar uma crosta crocante, mas, infelizmente, ele não é um pão no fim das contas.","Hizo lo mejor que pudo para imitar el crocante, pero al fin y al cabo no es pan."
